Jianmen,30.65005292,113.1600073,China
Yichang,30.69997235,111.2800187,China
Xiantao,30.3704059,113.4400419,China
Macheng,31.17999473,115.0300223,China
Huangshi,30.22000165,115.0999922,China
Zhuzhou,27.82999249,113.1500337,China
Yongzhou,26.23037437,111.6199979,China
Yiyang,28.60041058,112.3300321,China
Changde,29.02999676,111.6800459,China
Shaoyang,26.99999147,111.2000752,China
Leshan,29.56709576,103.7333475,China
Panzhihua,26.5499931,101.7300073,China
Fulin,29.35000307,102.7167171,China
Guangyuan,32.42999595,105.870013,China
Luzhou,28.87998008,105.380017,China
Yibin,28.7699868,104.5700406,China
Zhaotang,27.32038535,103.720015,China
Lijiang,26.80000368,100.2665824,China
Yuxi,24.37999636,102.5700077,China
Dali,25.70001914,100.1799727,China
Qinhuangdao,39.93036501,119.6200264,China
Langfang,39.5203642,116.6799991,China
Zhangjiakou,40.83000002,114.9299768,China
Tangshan,39.62433718,118.194377,China
Anyang,36.07997988,114.3500122,China
Jiaozuo,35.2500047,113.2200036,China
Kaifeng,34.85000327,114.3500122,China
Shangqiu,34.45041526,115.6500362,China
Pingdingshan,33.73040753,113.2999987,China
Xinyang,32.130376,114.0699776,China
Xinxiang,35.32043968,113.8699898,China
Luoyang,34.67998781,112.4700752,China
Liaoyang,41.27999839,123.1800158,China
Dandong,40.14360781,124.3935852,China
Yingkow,40.67034568,122.2800191,China
Jinzhou,41.12036989,121.1000394,China
Fuxin,42.0104706,121.6600052,China
Benxi,41.33038291,123.7500069,China
Fushun,41.86538902,123.8699996,China
Jining,35.40040895,116.5500329,China
Weifang,36.7204059,119.1001098,China
Taian,36.19999839,117.1200756,China
Heze,35.22998008,115.4500484,China
Laiyang,36.9684011,120.7084354,China
Xinyu,27.80002016,114.9299768,China
Ganzhou,25.91997988,114.9500272,China
Jiujiang,29.72997988,115.9800419,China
Changzhou,31.77998395,119.9699792,China
Zhenjiang,32.21998293,119.4300122,China
Nantong,32.0303821,120.8250175,China
Jiaxing,30.77040733,120.7499833,China
Huzhou,30.87037539,120.0999971,China
Shaoxing,30.00037681,120.5700459,China
Jinhua,29.12004295,119.6499987,China
Liaoyuan,42.89997703,125.1299743,China
Tumen,42.9699986,129.8200756,China
Siping,43.17001223,124.3300232,China
Baicheng,45.62001772,122.8200378,China
Wuhai,39.66469647,106.8122294,China
Erenhot,43.66155845,111.9654549,China
Jining,41.02998781,113.0800122,China
Arxan,47.18330731,119.9666202,China
Manzhouli,49.59998151,117.4299792,China
Xilinhot,43.94433189,116.0443274,China
Heihe,50.25001935,127.4460087,China
Qitaihe,45.7999809,130.8500386,China
Yichun,47.69994244,128.8999768,China
Hegang,47.40001243,130.3700162,China
Nenjiang,49.1799813,125.2300199,China
Nehe,48.48999758,124.8800154,China
Mudangiang,44.57501691,129.5900122,China
Xuanzhou,30.9525,118.7552778,China
Zhuhai,22.2769444,113.5677778,China
Xianyang,34.3455556,108.7147222,China
Xiangfan,32.01999514,112.1300443,China
Suining,30.5333333,105.5333333,China
Lingyuan,41.24,119.4011111,China
Weihai,37.49997072,122.0999784,China
Yichun,27.8333333,114.4,China
Yancheng,33.3855556,120.1252778,China
Fuyang,30.0533333,119.9519444,China
Xiamen,24.44999208,118.080017,China
Nanchong,30.78043256,106.1299971,China
Neijiang,29.58037661,105.0500114,China
Nanyang,33.00040041,112.5300199,China
Jinxi,40.7503408,120.8299784,China
Yantai,37.53040814,121.4000211,China
Zaozhuang,34.88000144,117.5700223,China
Suzhou,31.30047833,120.620017,China
Xuzhou,34.28001223,117.1800203,China
Wuxi,31.57999615,120.2999849,China
Jilin,43.84997072,126.5500427,China
Zhangye,38.9299868,100.4500337,China
Wuwei,37.92800661,102.6410111,China
Dunhuang,40.14267763,94.66201493,China
Tianshui,34.60001853,105.9199841,China
Dulan,36.16658958,98.26660111,China
Golmud,36.416626,94.88334509,China
Yulin,22.62997398,110.1500101,China
Bose,23.8997156,106.6133268,China
Wuzhou,23.48002545,111.3200162,China
Lupanshui,26.59443483,104.8333321,China
Quanzhou,24.9000163,118.5799865,China
Hefei,31.85003135,117.2800142,China
Suzhou,33.6361111,116.9788889,China
Zhanjiang,21.19998374,110.3800219,China
Shaoguan,24.79997072,113.5799816,China
Xigaze,29.25000917,88.88334957,China
Shache,38.42614158,77.25000281,China
Yining,43.90001935,81.35001094,China
Altay,47.86659894,88.11662634,China
Shizuishan,39.23327578,106.7690279,China
Yulin,38.28330792,109.7332914,China
Ankang,32.67998069,109.0200016,China
Houma,35.61998212,111.2099971,China
Yueyang,29.38005292,113.1000109,China
Hengyang,26.88002464,112.5900162,China
Mianyang,31.46997703,104.7699768,China
Xichang,27.88001528,102.2999983,China
Baoshan,25.11997703,99.15000972,China
Gejiu,23.37997988,103.1500756,China
Shijianzhuang,38.05001467,114.4799784,China
Handan,36.5799752,114.4799784,China
Anshan,41.11502138,122.9400305,China
Dalian,38.92283839,121.6298308,China
Qingdao,36.08997927,120.3300089,China
Linyi,35.07998924,118.329976,China
Huaiyin,33.58000327,119.0299849,China
Wenzhou,28.0199809,120.6500927,China
Ningbo,29.87997072,121.5500378,China
Tongliao,43.61995892,122.2699939,China
Hohhot,40.81997479,111.6599955,China
Chifeng,42.27001548,118.9499898,China
Ulanhot,46.08001548,122.0800313,China
Hailar,49.19998008,119.7000215,China
Jiamusi,46.83002138,130.3500175,China
Beian,48.23900515,126.4820365,China
Daqing,46.57995913,125.0000081,China
Jixi,45.29995974,130.9700313,China
Jiayuguan,39.82000999,98.29998409,China
Xining,36.6199986,101.7700048,China
Guilin,25.2799931,110.280028,China
Huainan,32.62998374,116.9799808,China
Shantou,23.37000633,116.6700256,China
Lhasa,29.64502382,91.10001013,China
Hami,42.82698407,93.51500484,China
Hotan,37.09971092,79.92694535,China
Kashgar,39.47633588,75.9699259,China
Yinchuan,38.46797365,106.2730375,China
Pingxiang,27.62000531,113.8500427,China
Qiqihar,47.34497703,123.9899922,China
Shenzhen,22.55237051,114.1221231,China
Zibo,36.79998761,118.049993,China
Lanzhou,36.05602785,103.7920003,China
Nanning,22.81998822,108.3200443,China
Guiyang,26.58004295,106.7200386,China
Chongqing,29.56497703,106.5949816,China
Fuzhou,26.07999595,119.3000459,China
Guangzhou,23.1449813,113.3250101,China
Dongguan,23.0488889,113.7447222,China
Xian,34.27502545,108.8949963,China
Taiyuan,37.87501243,112.5450577,China
Wuhan,30.58003135,114.270017,China
Changsha,28.19996991,112.969993,China
Kunming,25.06998008,102.6799751,China
Zhengzhou,34.75499615,113.6650927,China
Shenyeng,41.80497927,123.4499735,China
Jinan,36.67498232,116.9950187,China
Tianjin,39.13002626,117.2000191,China
Nanchang,28.67999229,115.8799963,China
Nanjing,32.05001914,118.7799743,China
Hangzhou,30.24997398,120.1700187,China
Changchun,43.86500856,125.3399873,China
Baotou,40.65220725,109.8220198,China
Harbin,45.74998395,126.6499849,China
Urumqi,43.80501223,87.57500565,China
Chengdu,30.67000002,104.0700195,China
Beijing,39.92889223,116.3882857,China
Shanghai,31.21645245,121.4365047,China
Yopal,5.346999095,-72.4059986,Colombia
San Andres,12.56213711,-81.69032658,Colombia
Sonson,5.716613585,-75.31662785,Colombia
Sogamoso,5.719998392,-72.94000289,Colombia
Barrancabermeja,7.089992288,-73.84999903,Colombia
Girardot,4.310006937,-74.80999211,Colombia
Campoalegre,2.690002461,-75.33001205,Colombia
Tuquerres,1.089996764,-77.61994979,Colombia
Mocoa,1.149993102,-76.62998438,Colombia
Cartago,4.749980081,-75.91002832,Colombia
Soledad,10.92001691,-74.76999455,Colombia
Sabanalarga,10.63998232,-74.91998539,Colombia
Arjona,10.26003135,-75.34998499,Colombia
Magangue,9.229990864,-74.74002222,Colombia
Valledupar,10.47999208,-73.25000981,Colombia
San Jose del Guaviare,2.569983947,-72.63999536,Colombia
Puerto Lopez,4.089994526,-72.96002751,Colombia
Yarumal,7.030590229,-75.5904871,Colombia
Puerto Berrio,6.480442931,-74.42001591,Colombia
Turbo,8.100369892,-76.73997766,Colombia
Tunja,5.550448017,-73.37002832,Colombia
Chiquinquira,5.620392068,-73.81994918,Colombia
Duitama,5.830456766,-73.02004968,Colombia
Ayapel,8.330407531,-75.15002303,Colombia
Lorica,9.241850605,-75.81600305,Colombia
Socorro,6.460340799,-73.26998275,Colombia
Riohacha,11.5403408,-72.90997888,Colombia
Armenia,4.534282653,-75.68112757,Colombia
Pereira,4.81038983,-75.67999068,Colombia
Honda,5.190340799,-74.74999577,Colombia
San Vicente del Caguan,2.070376199,-74.64002832,Colombia
Florencia,1.610404275,-75.61999435,Colombia
Guapi,2.560397968,-77.85998682,Colombia
Neiva,2.931047179,-75.33024459,Colombia
Garzon,2.210393493,-75.64996668,Colombia
Ipiales,0.830374368,-77.64999964,Colombia
Buenaventura,3.872402425,-77.05045329,Colombia
Tulua,4.090382099,-76.21001001,Colombia
El Carmen de Bolivar,9.720374368,-75.12999841,Colombia
Jurado,7.121747456,-77.75640141,Colombia
Nuqui,5.685180092,-77.27454844,Colombia
Quibdo,5.690413634,-76.66000838,Colombia
El Banco,9.000340799,-73.98001693,Colombia
Cienaga,11.01039899,-74.25000045,Colombia
Sincelejo,9.290426452,-75.37995732,Colombia
Tolu,9.535837829,-75.57203862,Colombia
Arauca,7.090664082,-70.76163456,Colombia
Tame,6.460340799,-71.74002446,Colombia
Pamplona,7.390387389,-72.66001998,Colombia
Ocana,8.240413024,-73.3500037,Colombia
Orocue,4.794551004,-71.34002303,Colombia
Obando,3.854039936,-67.90609827,Colombia
San Martin,3.690406513,-73.68998295,Colombia
Puerto Carreno,6.185034606,-67.49302271,Colombia
Bello,6.329986998,-75.5699974,Colombia
Monteria,8.757539082,-75.8900037,Colombia
Bucaramanga,7.1300932,-73.12588302,Colombia
Ibague,4.438913797,-75.2322144,Colombia
Popayan,2.419993102,-76.61001144,Colombia
Santa Marta,11.24720624,-74.20165715,Colombia
Cucuta,7.920019144,-72.51997685,Colombia
Villavicencio,4.153323994,-73.63499923,Colombia
Tumaco,1.809978657,-78.80998051,Colombia
Manizales,5.059986998,-75.52000045,Colombia
Pasto,1.21360679,-77.28110742,Colombia
Barranquilla,10.95998863,-74.79996688,Colombia
Cartagena,10.39973859,-75.51439356,Colombia
Mitu,1.198310566,-70.17360844,Colombia
Leticia,-4.220015036,-69.93997929,Colombia
Medellin,6.275003274,-75.57501001,Colombia
Cali,3.399959126,-76.49996647,Colombia
Bogota,4.596423563,-74.08334396,Colombia
Moroni,-11.7041577,43.2402441,Comoros
Madingou,-4.164002942,13.55400049,Congo (Brazzaville)
Kinkala,-4.355999897,14.76199861,Congo (Brazzaville)
Ewo,-0.879598776,14.82001501,Congo (Brazzaville)
Impfondo,1.640376606,18.04002519,Congo (Brazzaville)
Sembe,1.640376606,14.58002966,Congo (Brazzaville)
Moloundou,2.033737609,15.21668331,Congo (Brazzaville)
Owando,-0.47962319,15.91999955,Congo (Brazzaville)
Makoua,-0.009574362,15.64001664,Congo (Brazzaville)
Sibiti,-3.689608135,13.35002722,Congo (Brazzaville)
Mossendjo,-2.939628073,12.71998816,Congo (Brazzaville)
Loubomo,-4.179604066,12.67001705,Congo (Brazzaville)
Gamboma,-1.879486065,15.85002966,Congo (Brazzaville)
Djambala,-2.539600811,14.74999345,Congo (Brazzaville)
Ouesso,1.609990864,16.05001745,Congo (Brazzaville)
Kayes,-4.180017478,13.28000565,Congo (Brazzaville)
Pointe-Noire,-4.770007305,11.88003943,Congo (Brazzaville)
Brazzaville,-4.259185772,15.28468949,Congo (Brazzaville)
Buluko,-0.756998889,28.52800254,Congo (Kinshasa)
Zongo,4.330341613,18.61502885,Congo (Kinshasa)
Libenge,3.660434183,18.61998979,Congo (Kinshasa)
Bongandanga,1.510358703,21.05002234,Congo (Kinshasa)
Ikela,-1.182939434,23.26657955,Congo (Kinshasa)
Binga,2.383406188,20.41998328,Congo (Kinshasa)
Basankusu,1.233708922,19.80002112,Congo (Kinshasa)
Boende,-0.219587383,20.8600081,Congo (Kinshasa)
Gbadolite,4.290369892,21.01994665,Congo (Kinshasa)
Businga,3.340376199,20.86998165,Congo (Kinshasa)
Bosobolo,4.190375996,19.88001623,Congo (Kinshasa)
Yangambi,0.77037803,24.43002274,Congo (Kinshasa)
Aketi,2.740464497,23.7799849,Congo (Kinshasa)
Mongbwalu,1.9504352,30.0332983,Congo (Kinshasa)
Bafwasende,1.083847269,27.26659379,Congo (Kinshasa)
Bunia,1.560407327,30.24000403,Congo (Kinshasa)
Wamba,2.140423603,27.98996049,Congo (Kinshasa)
Basoko,1.240426858,23.59002234,Congo (Kinshasa)
Kenge,-4.829590231,16.89993974,Congo (Kinshasa)
Bolobo,-2.159520651,16.23998002,Congo (Kinshasa)
Kahemba,-7.282928855,19.00001827,Congo (Kinshasa)
Bulungu,-4.549607321,18.59999101,Congo (Kinshasa)
Lusanga,-5.582929261,16.51665564,Congo (Kinshasa)
Mangai,-4.039612611,19.53001176,Congo (Kinshasa)
Kasongo-Lunda,-6.479618715,16.82996985,Congo (Kinshasa)
Mushie,-3.01962319,16.92004187,Congo (Kinshasa)
Dibaya,-6.509539369,22.87001461,Congo (Kinshasa)
Mweka,-4.839615459,21.5699906,Congo (Kinshasa)
Luebo,-5.349506817,21.41000036,Congo (Kinshasa)
Demba,-5.509600404,22.25997432,Congo (Kinshasa)
Ilebo,-4.319595521,20.60999752,Congo (Kinshasa)
Moanda,-5.922908509,12.35499752,Congo (Kinshasa)
Kimpese,-5.549597963,14.43332027,Congo (Kinshasa)
Kasangulu,-4.579579652,15.17999304,Congo (Kinshasa)
Mbanza-Ngungu,-5.249616273,14.86001257,Congo (Kinshasa)
Tshela,-4.969581687,12.93000118,Congo (Kinshasa)
Mwenga,-3.038226706,28.43251745,Congo (Kinshasa)
Kampene,-3.599536114,26.67004106,Congo (Kinshasa)
Kalima,-2.509576804,26.43000403,Congo (Kinshasa)
Lubutu,-0.732889385,26.583328,Congo (Kinshasa)
Kabinda,-6.129614239,24.47999385,Congo (Kinshasa)
Lubao,-5.389556052,25.74999385,Congo (Kinshasa)
Lusambo,-4.969581687,23.4300321,Congo (Kinshasa)
Gandajika,-6.739602845,23.96002559,Congo (Kinshasa)
Lodja,-3.489620342,23.42000688,Congo (Kinshasa)
Dilolo,-10.69961953,22.33330318,Congo (Kinshasa)
Nyunzu,-5.949573549,28.0166772,Congo (Kinshasa)
Kasaji,-10.36620319,23.44997921,Congo (Kinshasa)
Luanza,-8.699586569,28.69999467,Congo (Kinshasa)
Moba,-7.059583314,29.71998409,Congo (Kinshasa)
Bukama,-9.20958128,25.8400142,Congo (Kinshasa)
Kaniama,-7.569629701,24.17003861,Congo (Kinshasa)
Kipushi,-11.75960651,27.25000565,Congo (Kinshasa)
Kambove,-10.86958331,26.60001949,Congo (Kinshasa)
Kongolo,-5.379479147,26.9799963,Congo (Kinshasa)
Kabalo,-6.049619121,26.91002641,Congo (Kinshasa)
Beni,0.490446797,29.45002641,Congo (Kinshasa)
Lisala,2.140010192,21.50999426,Congo (Kinshasa)
Gemena,3.260019347,19.76999711,Congo (Kinshasa)
Buta,2.819994526,24.74002966,Congo (Kinshasa)
Watsa,3.040006937,29.52996985,Congo (Kinshasa)
Isiro,2.75997235,27.62000891,Congo (Kinshasa)
Bondo,3.809959939,23.67001745,Congo (Kinshasa)
Inongo,-1.939999167,18.28001054,Congo (Kinshasa)
Tshikapa,-6.409958884,20.77003943,Congo (Kinshasa)
Boma,-5.829994284,13.04999385,Congo (Kinshasa)
Bukavu,-2.509990215,28.8400378,Congo (Kinshasa)
Uvira,-3.369989401,29.14001949,Congo (Kinshasa)
Kindu,-2.963915996,25.90998409,Congo (Kinshasa)
Mwene-Ditu,-7.000000388,23.44000565,Congo (Kinshasa)
Likasi,-10.9700423,26.7800085,Congo (Kinshasa)
Manono,-7.300033754,27.44999345,Congo (Kinshasa)
Kamina,-8.730023988,25.00998734,Congo (Kinshasa)
Mbandaka,0.040035013,18.26001176,Congo (Kinshasa)
Kisangani,0.520005716,25.22000036,Congo (Kinshasa)
Bandundu,-3.309993063,17.37996212,Congo (Kinshasa)
Kananga,-5.890042299,22.40001745,Congo (Kinshasa)
Kasongo,-4.450026836,26.66001583,Congo (Kinshasa)
Mbuji-Mayi,-6.150026429,23.59999589,Congo (Kinshasa)
Kalemie,-5.933295472,29.20001583,Congo (Kinshasa)
Butembo,0.130003681,29.28001094,Congo (Kinshasa)
Goma,-1.678799101,29.2217868,Congo (Kinshasa)
Bumba,2.189981302,22.45996212,Congo (Kinshasa)
Kikwit,-5.030043112,18.85000159,Congo (Kinshasa)
Matadi,-5.816610088,13.45002112,Congo (Kinshasa)
Kolwezi,-10.71672443,25.47243974,Congo (Kinshasa)
Lubumbashi,-11.6800248,27.48001745,Congo (Kinshasa)
Kinshasa,-4.329724102,15.31497188,Congo (Kinshasa)
Rarotonga,-21.25003497,-159.7500013,Cook Islands
Heredia,9.991997986,-84.12000251,Costa Rica
Cartago,9.86997764,-83.92997807,Costa Rica
Golfito,8.650026264,-83.149974,Costa Rica
Alajuela,10.02002016,-84.23003727,Costa Rica
Canas,10.42999514,-85.10001001,Costa Rica
Sixaola,9.520386575,-82.61998051,Costa Rica
Puntarenas,9.970164098,-84.83358954,Costa Rica
Ciudad Cortes,8.960369079,-83.53000248,Costa Rica
Quesada,10.33049217,-84.43997278,Costa Rica
Liberia,10.63375531,-85.433323,Costa Rica
La Cruz,11.07042116,-85.6300035,Costa Rica
Puerto Limon,10.00002138,-83.03334029,Costa Rica
San Jose,9.93501243,-84.08405135,Costa Rica
Sibenik,43.7272222,15.9058333,Croatia
Karlovac,45.48720929,15.54777421,Croatia
Rijeka,45.32998374,14.45001176,Croatia
Slavonski Brod,45.16027834,18.01558223,Croatia
Dubrovnik,42.66094769,18.09139156,Croatia
Split,43.52040428,16.46999182,Croatia
Zadar,44.12013511,15.26226192,Croatia
Pula,44.86871991,13.84808467,Croatia
Osijek,45.55038373,18.6800378,Croatia
Zagreb,45.80000673,15.99999467,Croatia
Ciego de Avila,21.83999636,-78.76194727,Cuba
Palma Soriano,20.21722719,-75.99880843,Cuba
San Antonio de los Banos,22.89112083,-82.4990835,Cuba
Guines,22.8361371,-82.02802698,Cuba
Caibarien,22.5157949,-79.47223983,Cuba
Placetas,22.31580711,-79.65548446,Cuba
Cienfuegos,22.14444806,-80.44029444,Cuba
Nueva Gerona,21.88371462,-82.79999536,Cuba
Sancti Spiritus,21.93014589,-79.44250004,Cuba
Moron,22.10985069,-78.62748519,Cuba
Nuevitas,21.5456474,-77.26444177,Cuba
Manzanillo,20.34375694,-77.11664718,Cuba
Bayamo,20.37954287,-76.64329106,Cuba
Banes,20.96291811,-75.71859298,Cuba
Las Tunas,20.96012758,-76.95438318,Cuba
Artemisa,22.81339947,-82.76188399,Cuba
Matanzas,23.04152508,-81.577486,Cuba
Colon,22.71958091,-80.90579574,Cuba
Sagua la Grande,22.80903282,-80.07109216,Cuba
Pinar del Rio,22.41750633,-83.69808008,Cuba
Camaguey,21.38082542,-77.91693425,Cuba
Guantanamo,20.1452936,-75.20614364,Cuba
Holguin,20.88723798,-76.26305587,Cuba
Santa Clara,22.40001385,-79.9666541,Cuba
Santiago de Cuba,20.0250167,-75.82132573,Cuba
Havana,23.13195884,-82.36418217,Cuba
Willemstad,12.20042971,-69.01998377,Curacao
Larnaka,34.9170031,33.63599757,Cyprus
Paphos,34.75591516,32.42245666,Cyprus
Lemosos,34.67541445,33.0333219,Cyprus
Nicosia,35.16667645,33.36663489,Cyprus
Usti Nad Labem,50.66299816,14.08100455,Czech Republic
Hradec Kralove,50.20599617,15.81200153,Czech Republic
Ceske Budejovice,48.98001935,14.46003699,Czech Republic
Liberec,50.79995994,15.07999914,Czech Republic
Olomouc,49.63003135,17.24999589,Czech Republic
Pizen,49.74043805,13.36000077,Czech Republic
Jihlava,49.40038129,15.58332759,Czech Republic
Zlin,49.2304175,17.65002315,Czech Republic
Brno,49.20039349,16.60998328,Czech Republic
Pardubice,50.04041974,15.76000932,Czech Republic
Ostrava,49.83035504,18.24998653,Czech Republic
Prague,50.08333701,14.46597978,Czech Republic
Vejle,55.70900103,9.534996498,Denmark
Hillerod,55.93329907,12.31669854,Denmark
Soro,55.43299811,11.5667016,Denmark
Viborg,56.43333701,9.399984089,Denmark
Roskilde,55.64997398,12.08333451,Denmark
Svendborg,55.07042279,10.61665401,Denmark
Odense,55.40037681,10.38333492,Denmark
Esbjerg,55.46703941,8.450016234,Denmark
Frederikshavn,57.43368939,10.53329993,Denmark
Aalborg,57.03371381,9.916593382,Denmark
�rhus,56.157204,10.21068396,Denmark
K�benhavn,55.67856419,12.56348575,Denmark
Dikhil,11.10400201,42.37200058,Djibouti
Tadjoura,11.78330399,42.9000035,Djibouti
Ali Sabih,11.15622988,42.71252437,Djibouti
Obock,11.97344098,43.28556433,Djibouti
Djibouti,11.59501446,43.14800167,Djibouti
Roseau,15.30101564,-61.38701298,Dominica
Sabaneta,19.50499807,-71.34498854,Dominican Republic
Mao,19.55199609,-71.07499748,Dominican Republic
Cotui,19.05900306,-70.1520026,Dominican Republic
Puerto Plata,19.7902171,-70.69024747,Dominican Republic
Dajabon,19.548,-71.70499757,Dominican Republic
Moca,19.39699814,-70.52300059,Dominican Republic
Salcedo,19.38300302,-70.4167015,Dominican Republic
Jimani,18.49300212,-71.85099553,Dominican Republic
Comendador,18.875997,-71.70699546,Dominican Republic
Pedernales,18.03799801,-71.74099755,Dominican Republic
Azua,18.45399613,-70.7290016,Dominican Republic
Bonao,18.94200314,-70.40899757,Dominican Republic
Bani,18.279999,-70.33100347,Dominican Republic
Hato Mayor,18.76400114,-69.25699747,Dominican Republic
Monte Plata,18.80700306,-69.78400153,Dominican Republic
Nagua,19.37600108,-69.84700149,Dominican Republic
Samana,19.21200313,-69.3320036,Dominican Republic
San Cristobal,18.4159981,-70.10900052,Dominican Republic
El Seibo,18.76400114,-69.03500346,Dominican Republic
Higuey,18.61599603,-68.70799749,Dominican Republic
Neiba,18.46661053,-71.41663334,Dominican Republic
La Vega,19.2165906,-70.51658492,Dominican Republic
San Francisco de Macoris,19.29999636,-70.25001205,Dominican Republic
San Pedro de Macoris,18.4503583,-69.29996668,Dominican Republic
Monte Cristi,19.86699017,-71.65002995,Dominican Republic
Barahona,18.20037355,-71.099986,Dominican Republic
Bavaro,18.71700869,-68.44996688,Dominican Republic
La Romana,18.41700116,-68.96660201,Dominican Republic
San Juan,18.80700306,-71.22899657,Dominican Republic
Santiago,19.50000999,-70.67001225,Dominican Republic
Santo Domingo,18.47007285,-69.90008508,Dominican Republic
Dili,-8.559388409,125.5794559,East Timor
Puyo,-1.483002014,-77.98699756,Ecuador
Tulcan,0.821997038,-77.73200048,Ecuador
Pinas,-3.670022767,-79.64998092,Ecuador
Puerto Villamil,-0.933342266,-91.01665145,Ecuador
Puerto Baquerizo Moreno,-0.900010967,-89.5999679,Ecuador
Guaranda,-1.60999347,-79.01001998,Ecuador
Azogues,-2.740002015,-78.84003036,Ecuador
Salinas,-2.200034974,-80.98000309,Ecuador
Alausi,-2.18995807,-78.84997807,Ecuador
Sangolqui,-0.31002114,-78.4599502,Ecuador
Muisne,0.609974384,-80.02001001,Ecuador
San Gabriel,0.609974384,-77.84003972,Ecuador
Macara,-4.379591859,-79.94998845,Ecuador
Zamora,-4.069584942,-78.96999658,Ecuador
Latacunga,-0.929569886,-78.60996688,Ecuador
Milagro,-2.179622784,-79.59998397,Ecuador
Babahoyo,-1.7995943,-79.54001347,Ecuador
Chone,-0.689584535,-80.09000574,Ecuador
Jipijapa,-1.349595928,-80.58000167,Ecuador
Yaupi,-2.854310284,-77.93633875,Ecuador
Macas,-2.309589011,-78.11999679,Ecuador
Cayambe,0.050370299,-78.15999435,Ecuador
Ambato,-1.269600811,-78.61999211,Ecuador
Tena,-0.979592673,-77.80998987,Ecuador
Valdez,1.267103808,-78.98549846,Ecuador
San Lorenzo,1.270399189,-78.86005497,Ecuador
Esmeraldas,0.930419941,-79.6699797,Ecuador
Ibarra,0.360377216,-78.12999618,Ecuador
Portoviejo,-1.060001201,-80.45998316,Ecuador
Machala,-3.260021953,-79.95998784,Ecuador
Loja,-3.990003236,-79.21000777,Ecuador
Manta,-0.980006084,-80.72996668,Ecuador
Riobamba,-1.670041485,-78.65004195,Ecuador
Cuenca,-2.89999225,-78.99999475,Ecuador
Santa Cruz,-0.533315004,-90.34999964,Ecuador
Quito,-0.214988181,-78.50005111,Ecuador
Guayaquil,-2.220033754,-79.92004195,Ecuador
Shibin el Kom,30.59199913,30.89999749,Egypt
Benha,30.46666512,31.18333563,Egypt
Zagazig,30.58333209,31.5166596,Egypt
Kafr el Sheikh,31.109004,30.93599763,Egypt
Tanta,30.79043194,31.00000932,Egypt
Ismailia,30.5903408,32.25998409,Egypt
El Mansura,31.05044191,31.3800378,Egypt
Dumyat,31.42039349,31.82001094,Egypt
Matruh,31.3504236,27.23000688,Egypt
El Alamein,30.81707115,28.94995357,Egypt
El Daba,31.03377626,28.4332926,Egypt
Salum,31.56697369,25.15003048,Egypt
Damanh�r,31.05044191,30.47001583,Egypt
Samalut,28.30042889,30.71000118,Egypt
Mallawi,27.73041201,30.83996741,Egypt
Beni Mazar,28.49039146,30.80999508,Egypt
Beni Suef,29.08038129,31.09002966,Egypt
Rashid,31.46039105,30.39002071,Egypt
Qasr Farafra,27.067145,27.96655106,Egypt
El Qasr,25.70043256,28.88329097,Egypt
Isna,25.2904059,32.54994055,Egypt
Qena,26.15045677,32.72000769,Egypt
Girga,26.33036826,31.88000728,Egypt
Sohag,26.55040651,31.70001827,Egypt
Berenice,23.94599184,35.48418005,Egypt
Bur Safaga,26.73372866,33.93331864,Egypt
El Tur,28.239389,33.61479726,Egypt
El Arish,31.12488181,33.80056189,Egypt
El Giza,30.00998863,31.19002356,Egypt
Siwa,29.20001223,25.51667476,Egypt
El Minya,28.09000246,30.74999874,Egypt
Kom Ombo,24.46999086,32.95001949,Egypt
El Kharga,25.44000917,30.55001094,Egypt
Hurghada,27.23000327,33.83001745,Egypt
Suez,30.00497601,32.54994055,Egypt
Bur Said,31.25998985,32.2900081,Egypt
El Faiyum,29.31003135,30.83996741,Egypt
Aswan,24.08750775,32.8989115,Egypt
Asyut,27.18997988,31.17994665,Egypt
Luxor,25.70001914,32.6500378,Egypt
Alexandria,31.20001935,29.94999589,Egypt
Cairo,30.04996035,31.24996822,Egypt
Ahuachapan,13.91900399,-89.84500155,El Salvador
Cojutepeque,13.71670204,-88.9333016,El Salvador
Nueva San Salvador,13.67399699,-89.28999848,El Salvador
Zacatecoluca,13.508001,-88.86799761,El Salvador
La Union,13.33199704,-87.83900052,El Salvador
San Francisco Gotera,13.69999812,-88.10000052,El Salvador
San Vicente,13.64100303,-88.78499961,El Salvador
Usulutan,13.3460011,-88.43200162,El Salvador
Chalatenango,14.07200406,-89.09399649,El Salvador
Sensuntepeque,13.88004295,-88.63000126,El Salvador
Sonsonate,13.7199752,-89.7299858,El Salvador
San Miguel,13.48334881,-88.18333602,El Salvador
Santa Ana,13.9946096,-89.55976363,El Salvador
San Salvador,13.71000165,-89.20304122,El Salvador
Evinayong,1.449999085,10.56670255,Equatorial Guinea
Luba,3.449997026,8.550000525,Equatorial Guinea
Calatrava,1.116403421,9.418587604,Equatorial Guinea
Mongomo,1.633684508,11.31655961,Equatorial Guinea
Bata,1.870000833,9.769987344,Equatorial Guinea
Malabo,3.750015278,8.783277546,Equatorial Guinea
Tessenei,15.11038129,36.65749345,Eritrea
Agordat,15.54903668,37.88666907,Eritrea
Massawa,15.61011822,39.45003617,Eritrea
Keren,15.68039817,38.44999385,Eritrea
Mendefera,14.88597638,38.81632808,Eritrea
